country_code,year,bank_npl_pct_loans,exports_pct_gdp,external_debt_pct_gni,external_debt_service_pct_exports,fdi_net_inflows_pct_gdp,fiscal_balance_pct_gdp,food_imports_pct_merch_imports,fuel_exports_pct_merch_exports,imports_pct_gdp,interest_payments_pct_revenue,private_credit_pct_gdp,remittances_pct_gdp,unemployment_rate
BGD,2013,4.84439636539415,19.5378741098798,20.0259278722599,6.11014310075419,1.73532012481503,0.0690736503730761,16.8657778641165,1.13549487669373,26.7585286129376,17.1762291283182,41.7947548053392,9.24470026765418,4.426
BGD,2014,9.36516719804562,18.9896599950107,19.1263744321957,6.13466573895137,1.46870305074204,-0.769287559545676,,,25.5244202017989,18.4370651150336,43.7361238704853,8.66899486049041,4.417
BGD,2015,8.39790781352824,17.3366737865485,18.656464728563,5.00105961552124,1.4507824552936,-1.33807311151329,16.561579168916,0.561290711404927,24.7493225204896,20.4265885640651,44.4069718062837,7.83797175617291,4.397
BGD,2016,8.8585217562526,13.9212044814459,14.9717904789002,4.92101273972835,0.879528340271998,-1.22173341431013,15.2417870221937,0.799979316816806,17.4129456531683,18.4590815688377,37.7986426672318,5.11803588431436,4.35
BGD,2017,8.89566055291347,12.8197468906003,16.8057450414319,5.79903429874665,0.616341784631384,-2.93968284398895,18.9346180073446,0.682738569544682,17.179983781834,18.7004546302975,40.4489561448676,4.59667741438375,4.372
BGD,2018,9.88732966644866,12.6747879443391,17.0924802738604,6.79539373258512,0.75354913412869,-3.5361798688043,13.0022763018655,1.09687826106508,19.8398437797492,18.0722402064144,40.0247365906979,4.84382269321267,4.439
BGD,2019,8.90213335235846,13.0947573353039,17.0856511809436,13.1445525906638,0.543244141585063,-3.92879733231891,,,18.4832971559365,19.0400358921353,39.0344709350066,5.22841813674275,4.504
BGD,2020,7.73754873370445,10.4427880616037,18.8853836099419,10.4592111139286,0.407859894856915,-3.94714517667321,,,15.8286593146113,21.0903642354009,39.161059242521,5.81626795895569,5.539
BGD,2021,7.96907960398036,10.6627789004134,20.8766117836117,11.4417559557247,0.414118154040593,-2.82210670527631,,,17.0612258032497,20.8277384040526,39.0820163295701,5.33437804101103,5.457
BGD,2022,8.72436040117116,12.8822264348985,20.2659753173734,11.2392162165619,0.347960024540439,,,,20.897740835675,,38.9555684288032,4.6737649876073,4.593
BGD,2023,9.56912775275672,13.1571638341204,22.285488486933,12.5939799449972,0.335721505298968,,,,17.8258075763392,,37.6413802339103,5.04555725354251,3.352
BGD,2024,18.9607821141026,10.4611878291715,22.2547977203389,15.7658301164336,0.283870773350074,,,,16.3168879748762,,35.8111715787963,6.11494686698428,3.635
BGD,2025,,11.1161085689856,,,0.404544313117544,,,,16.8344754735707,,34.504343787161,7.42441824923219,3.778
BHR,2010,,66.7027150376276,,,0.581105356633959,-4.58465827632565,7.61497583868662,74.3474756294398,48.8587714119882,4.16249161158658,64.9376677365426,,1.13
BHR,2011,,95.6363487649272,,,2.61026038592024,-0.519062177718191,8.31394176480227,71.8441684413074,71.8932922709265,4.06180432295173,66.9065925077703,,1.21
BHR,2012,,98.265636232926,,,4.83265436536461,-1.87486565711785,10.7856321262738,64.1472033708371,80.5583845887584,4.95967102389092,66.5172271480683,,1.2
BHR,2013,,100.826651632348,,,11.0211306090707,-3.36024885257168,9.16647390950125,59.0027891704387,83.7628572125021,6.53618901920789,66.9876399343585,,1.184
